user_genome	is_ani_classification	class_tree_mapped	classification_rule
GCA_023631705.1_ASM2363170v1_genomic	True	4	Rule 7
GCA_023662825.1_ASM2366282v1_genomic	True	3	Rule 7
GCA_023663235.1_ASM2366323v1_genomic	True	6	Rule 7
GCA_023663425.1_ASM2366342v1_genomic	True	3	Rule 7
GCA_023664635.1_ASM2366463v1_genomic	True	3	Rule 7
GCA_023665165.1_ASM2366516v1_genomic	True	3	Rule 7
GCA_023665555.1_ASM2366555v1_genomic	True	2	Rule 7
GCA_023666185.1_ASM2366618v1_genomic	True	3	Rule 7
GCA_023666225.1_ASM2366622v1_genomic	True	2	Rule 7
GCA_023666715.1_ASM2366671v1_genomic	True	2	Rule 7
GCA_023666835.1_ASM2366683v1_genomic	True	3	Rule 7
GCA_023666905.1_ASM2366690v1_genomic	True	3	Rule 7
GCA_023667385.1_ASM2366738v1_genomic	True	2	Rule 7
GCA_023667725.1_ASM2366772v1_genomic	True	3	Rule 7
GCA_023674985.1_PDT001323699.1_genomic	True	1	Rule 7
GCA_023687945.1_PDT001324447.1_genomic	True	6	Rule 7
GCA_023688005.1_PDT001324324.1_genomic	True	1	Rule 7
GCA_023688425.1_PDT001324023.1_genomic	True	6	Rule 7
GCA_023689985.1_PDT001324337.1_genomic	True	1	Rule 7
GCA_023690905.1_PDT001323682.1_genomic	True	1	Rule 7
GCA_023709765.1_ASM2370976v1_genomic	True	1	Rule 7
GCA_023710125.1_ASM2371012v1_genomic	True	1	Rule 7
GCA_023712025.1_ASM2371202v1_genomic	True	1	Rule 7
GCA_023750545.1_ASM2375054v1_genomic	True	1	Rule 7
GCA_023762735.1_PDT001330641.1_genomic	True	1	Rule 7
GCA_023841485.1_ASM2384148v1_genomic	True	1	Rule 7
GCA_023881825.1_ASM2388182v1_genomic	True	1	Rule 7
GCA_023899295.1_PDT001341632.1_genomic	True	1	Rule 7
GCA_023902715.1_PDT001340849.1_genomic	True	1	Rule 7
GCA_023905275.1_ASM2390527v1_genomic	True	1	Rule 7
GCA_023914805.1_PDT001340856.1_genomic	True	1	Rule 7
GCA_023914825.1_PDT001340860.1_genomic	True	1	Rule 7
GCA_023920905.1_PDT001346127.1_genomic	True	1	Rule 7
GCA_023934125.1_PDT001346456.1_genomic	True	1	Rule 7
GCA_023936005.1_PDT001345885.1_genomic	True	1	Rule 7
GCA_023936265.1_PDT001346587.1_genomic	True	1	Rule 7
GCA_023950355.1_PDT001344083.1_genomic	True	1	Rule 7
GCA_023951815.1_PDT001344012.1_genomic	True	1	Rule 7
GCA_023953055.1_PDT001343968.1_genomic	True	1	Rule 7
GCA_023961595.1_PDT001343762.1_genomic	True	1	Rule 7
GCA_023993815.1_PDT001340809.1_genomic	True	1	Rule 7
GCA_024002555.1_PDT001348387.1_genomic	True	1	Rule 7
GCA_024004645.1_PDT001339026.1_genomic	True	1	Rule 7
GCA_024015135.1_PDT001337901.1_genomic	True	1	Rule 7
GCA_024015435.1_PDT001337886.1_genomic	True	1	Rule 7
GCA_024017435.1_PDT001337775.1_genomic	True	6	Rule 7
GCA_024017495.1_PDT001337774.1_genomic	True	6	Rule 7
GCA_024040495.1_PDT001334272.1_genomic	True	1	Rule 7
GCA_024047495.1_PDT001333580.1_genomic	True	1	Rule 7
GCA_024051135.1_PDT001333187.1_genomic	True	1	Rule 7
GCA_024105515.1_PDT001331968.1_genomic	True	1	Rule 7
GCA_024115255.1_PDT001338070.3_genomic	True	4	Rule 7
GCA_024217905.1_PDT001357302.1_genomic	True	1	Rule 7
GCA_024219875.1_PDT001357373.1_genomic	True	1	Rule 7
GCA_024223435.1_PDT001357274.1_genomic	True	1	Rule 7
GCA_024243725.1_PDT001358051.1_genomic	True	1	Rule 7
GCA_024251465.1_ASM2425146v1_genomic	True	6	Rule 7
GCA_024254905.1_ASM2425490v1_genomic	True	6	Rule 7
GCA_024281515.1_ASM2428151v1_genomic	False	7	Rule 2
GCA_024281595.1_ASM2428159v1_genomic	False	7	Rule 2
GCA_024330925.1_ASM2433092v1_genomic	True	7	Rule 7
GCA_024330945.1_ASM2433094v1_genomic	True	7	Rule 7
GCA_024331005.1_ASM2433100v1_genomic	True	7	Rule 7
GCA_024331085.1_ASM2433108v1_genomic	True	7	Rule 7
GCA_024331125.1_ASM2433112v1_genomic	True	7	Rule 7
GCA_024339905.1_PDT001364510.1_genomic	True	1	Rule 7
GCA_024379055.1_PDT001366081.1_genomic	True	1	Rule 7
GCA_024379395.1_PDT001366260.1_genomic	True	1	Rule 7
GCA_024417685.1_PDT001367737.1_genomic	True	1	Rule 7
GCA_024429815.1_PDT001366508.1_genomic	True	1	Rule 7
GCA_024431695.1_PDT001366354.1_genomic	True	1	Rule 7
GCA_024431715.1_PDT001366353.1_genomic	True	1	Rule 7
GCA_024433085.1_PDT001366237.1_genomic	True	1	Rule 7
GCA_024438045.1_PDT001366107.1_genomic	True	1	Rule 7
GCA_024438455.1_PDT001366092.1_genomic	True	1	Rule 7
GCA_024439015.1_PDT001366058.1_genomic	True	1	Rule 7
GCA_024481335.1_PDT001371163.1_genomic	True	1	Rule 7
GCA_024486945.1_PDT001372021.1_genomic	True	1	Rule 7
GCA_024490935.1_PDT001373267.1_genomic	True	1	Rule 7
GCA_024506615.1_PDT001376734.1_genomic	True	1	Rule 7
GCA_024530635.1_PDT001372064.1_genomic	True	1	Rule 7
GCA_024531275.1_PDT001372104.1_genomic	True	1	Rule 7
GCA_024538055.1_PDT001373655.1_genomic	True	1	Rule 7
GCA_024555005.2_ASM2455500v2_genomic	True	1	Rule 7
GCA_024559105.1_PDT001377811.1_genomic	True	1	Rule 7
GCA_024560285.1_PDT001377751.1_genomic	True	1	Rule 7
GCA_024579535.1_PDT001374358.1_genomic	True	6	Rule 7
GCA_024618405.1_PDT001383210.1_genomic	True	1	Rule 7
GCA_024621295.1_PDT001383235.1_genomic	True	1	Rule 7
GCA_024629975.1_PDT001383803.1_genomic	True	1	Rule 7
GCA_024631635.1_PDT001383716.1_genomic	True	1	Rule 7
GCA_024682735.1_PDT001381576.1_genomic	True	1	Rule 7
GCA_024691275.1_ASM2469127v1_genomic	True	2	Rule 7
GCA_024693125.1_ASM2469312v1_genomic	True	2	Rule 7
GCA_024758265.1_ASM2475826v1_genomic	True	3	Rule 7
GCA_024758945.1_ASM2475894v1_genomic	True	3	Rule 7
GCA_024759605.1_ASM2475960v1_genomic	True	3	Rule 7
GCA_024760025.1_ASM2476002v1_genomic	True	3	Rule 7
GCA_024760505.1_ASM2476050v1_genomic	True	7	Rule 7
GCA_024766655.1_ASM2476665v1_genomic	True	1	Rule 7
GCA_024786905.1_ASM2478690v1_genomic	True	3	Rule 7
GCA_024789945.1_ASM2478994v1_genomic	True	3	Rule 7
GCA_024790975.1_ASM2479097v1_genomic	True	3	Rule 7
GCA_024791115.1_ASM2479111v1_genomic	True	3	Rule 7
GCA_024791205.1_ASM2479120v1_genomic	True	3	Rule 7
GCA_024791565.1_ASM2479156v1_genomic	True	3	Rule 7
GCA_024793145.1_ASM2479314v1_genomic	True	3	Rule 7
GCA_024793345.1_ASM2479334v1_genomic	True	3	Rule 7
GCA_024793425.1_ASM2479342v1_genomic	True	3	Rule 7
GCA_024859185.1_PDT001398415.1_genomic	True	1	Rule 7
GCA_024888015.1_PDT001396375.1_genomic	True	1	Rule 7
GCA_024888255.1_PDT001396370.1_genomic	True	1	Rule 7
GCA_024888715.1_PDT001396330.1_genomic	True	1	Rule 7
GCA_024998565.1_ASM2499856v1_genomic	True	7	Rule 7
GCA_024998665.1_ASM2499866v1_genomic	True	7	Rule 7
GCA_025000745.1_PDT001388860.1_genomic	True	1	Rule 7
GCA_025003885.1_PDT001388335.1_genomic	True	1	Rule 7
GCA_025003965.1_PDT001388333.1_genomic	True	1	Rule 7
GCA_025037705.1_PDT001386096.1_genomic	True	1	Rule 7
GCA_025040075.1_PDT001385919.1_genomic	True	1	Rule 7
GCA_025052375.1_PDT001384678.1_genomic	True	1	Rule 7
GCA_025068775.1_PDT001332631.1_genomic	True	1	Rule 7
GCA_025069855.1_PDT001332193.1_genomic	True	1	Rule 7
GCA_025073295.1_PDT000648183.1_genomic	True	1	Rule 7
GCA_025081795.1_PDT001411465.1_genomic	True	1	Rule 7
GCA_025099965.1_PDT001411556.1_genomic	True	6	Rule 7
GCA_025101365.1_PDT001214488.2_genomic	True	1	Rule 7
GCA_025105575.1_ASM2510557v1_genomic	True	1	Rule 7
GCA_025109485.1_PDT001411210.1_genomic	True	1	Rule 7
GCA_025115585.1_PDT001214438.2_genomic	True	1	Rule 7
GCA_025115685.1_PDT001214405.2_genomic	True	1	Rule 7
GCA_025116105.1_PDT001411118.1_genomic	True	1	Rule 7
GCA_025116585.1_PDT001411214.1_genomic	True	1	Rule 7
GCA_025165315.1_PDT001415441.1_genomic	True	6	Rule 7
GCA_025192215.1_ASM2519221v1_genomic	True	3	Rule 7
GCA_025192235.1_ASM2519223v1_genomic	True	3	Rule 7
GCA_025192415.1_ASM2519241v1_genomic	True	3	Rule 7
GCA_025192485.1_ASM2519248v1_genomic	True	3	Rule 7
GCA_025192535.1_ASM2519253v1_genomic	True	3	Rule 7
GCA_025192665.1_ASM2519266v1_genomic	True	3	Rule 7
GCA_025192815.1_ASM2519281v1_genomic	True	3	Rule 7
GCA_025192915.1_ASM2519291v1_genomic	True	3	Rule 7
GCA_025192975.1_ASM2519297v1_genomic	True	3	Rule 7
GCA_025193025.1_ASM2519302v1_genomic	True	3	Rule 7
GCA_025193065.1_ASM2519306v1_genomic	True	3	Rule 7
GCA_025193125.1_ASM2519312v1_genomic	True	3	Rule 7
GCA_025193405.1_ASM2519340v1_genomic	True	3	Rule 7
GCA_025195245.1_ASM2519524v1_genomic	True	3	Rule 7
GCA_025195325.1_ASM2519532v1_genomic	True	3	Rule 7
GCA_025195415.1_ASM2519541v1_genomic	True	3	Rule 7
GCA_025195525.1_ASM2519552v1_genomic	True	3	Rule 7
GCA_025195595.1_ASM2519559v1_genomic	True	3	Rule 7
GCA_025195925.1_ASM2519592v1_genomic	True	3	Rule 7
GCA_025196145.1_ASM2519614v1_genomic	True	3	Rule 7
GCA_025196205.1_ASM2519620v1_genomic	True	3	Rule 7
GCA_025196495.1_ASM2519649v1_genomic	True	3	Rule 7
GCA_025196805.1_ASM2519680v1_genomic	True	3	Rule 7
GCA_025196925.1_ASM2519692v1_genomic	True	3	Rule 7
GCA_025197045.1_ASM2519704v1_genomic	True	3	Rule 7
GCA_025197085.1_ASM2519708v1_genomic	True	3	Rule 7
GCA_025209675.1_PDT001416926.1_genomic	True	1	Rule 7
GCA_025213635.1_PDT001416988.1_genomic	True	1	Rule 7
GCA_025213935.1_PDT001416927.1_genomic	True	1	Rule 7
GCA_025214175.1_PDT001416883.1_genomic	True	1	Rule 7
GCA_025214575.1_PDT001416941.1_genomic	True	1	Rule 7
GCA_025214635.1_PDT001416940.1_genomic	True	1	Rule 7
GCA_025224295.1_PDT001417266.1_genomic	True	1	Rule 7
GCA_025237565.1_ASM2523756v1_genomic	True	1	Rule 7
GCA_025289475.1_PDT001421120.1_genomic	True	1	Rule 7
GCA_025320225.1_PDT001425378.1_genomic	True	4	Rule 7
GCA_025346025.1_ASM2534602v1_genomic	True	6	Rule 7
GCA_025346425.1_ASM2534642v1_genomic	True	6	Rule 7
GCA_025346465.1_ASM2534646v1_genomic	True	6	Rule 7
GCA_025346605.1_ASM2534660v1_genomic	True	6	Rule 7
GCA_025346645.1_ASM2534664v1_genomic	True	6	Rule 7
GCA_025347065.1_ASM2534706v1_genomic	True	6	Rule 7
GCA_025347295.1_ASM2534729v1_genomic	True	6	Rule 7
GCA_025347375.1_ASM2534737v1_genomic	True	6	Rule 7
GCA_025347525.1_ASM2534752v1_genomic	True	6	Rule 7
GCA_025347625.1_ASM2534762v1_genomic	True	6	Rule 7
GCA_025347635.1_ASM2534763v1_genomic	True	6	Rule 7
GCA_025347705.1_ASM2534770v1_genomic	True	6	Rule 7
GCA_025348595.1_ASM2534859v1_genomic	True	6	Rule 7
GCA_025348625.1_ASM2534862v1_genomic	True	6	Rule 7
GCA_025348975.1_ASM2534897v1_genomic	True	6	Rule 7
GCA_025349185.1_ASM2534918v1_genomic	True	6	Rule 7
GCA_025349285.1_ASM2534928v1_genomic	True	6	Rule 7
GCA_025349435.1_ASM2534943v1_genomic	True	6	Rule 7
GCA_025349505.1_ASM2534950v1_genomic	True	6	Rule 7
GCA_025349605.1_ASM2534960v1_genomic	True	6	Rule 7
GCA_025349865.1_ASM2534986v1_genomic	True	6	Rule 7
GCA_025444495.1_PDT001435222.1_genomic	True	4	Rule 7
GCA_025486595.1_ASM2548659v1_genomic	True	1	Rule 7
GCA_025488435.1_ASM2548843v1_genomic	True	1	Rule 7
GCA_025527075.1_PDT001439145.1_genomic	True	1	Rule 7
GCA_025534475.1_PDT001440448.1_genomic	True	4	Rule 7
GCA_025543255.1_ASM2554325v1_genomic	True	2	Rule 7
GCA_025685935.1_PDT001452170.1_genomic	True	6	Rule 7
GCA_025693385.1_PDT001452954.1_genomic	True	4	Rule 7
GCA_025696685.1_PDT001452544.1_genomic	True	1	Rule 7
GCA_025742095.1_PDT001455736.1_genomic	True	1	Rule 7
GCA_025757925.1_ASM2575792v1_genomic	True	3	Rule 7
GCA_025770945.1_ASM2577094v1_genomic	True	4	Rule 7
GCA_025770965.1_ASM2577096v1_genomic	True	4	Rule 7
GCA_025771105.1_ASM2577110v1_genomic	True	4	Rule 7
GCA_025771125.1_ASM2577112v1_genomic	True	4	Rule 7
GCA_025771145.1_ASM2577114v1_genomic	True	4	Rule 7
GCA_025771965.1_ASM2577196v1_genomic	True	4	Rule 7
GCA_025772185.1_ASM2577218v1_genomic	True	4	Rule 7
GCA_025772205.1_ASM2577220v1_genomic	True	4	Rule 7
GCA_025772485.1_ASM2577248v1_genomic	True	4	Rule 7
GCA_025772585.1_ASM2577258v1_genomic	True	4	Rule 7
GCA_025772625.1_ASM2577262v1_genomic	True	4	Rule 7
GCA_025772655.1_ASM2577265v1_genomic	True	4	Rule 7
GCA_025773145.1_ASM2577314v1_genomic	True	4	Rule 7
GCA_025773225.1_ASM2577322v1_genomic	True	4	Rule 7
GCA_025807995.1_PDT001463164.1_genomic	True	4	Rule 7
GCA_025811575.1_PDT001462997.1_genomic	True	4	Rule 7
GCA_025864395.1_PDT001467694.1_genomic	True	1	Rule 7
GCA_025870525.1_PDT001468401.1_genomic	True	4	Rule 7
GCA_025884595.1_PDT001468635.1_genomic	True	1	Rule 7
GCA_025895865.1_PDT001469573.1_genomic	True	1	Rule 7
GCA_025898805.1_PDT001469996.1_genomic	True	1	Rule 7
GCA_025899045.1_PDT001470044.1_genomic	True	1	Rule 7
GCA_025899545.1_PDT001469963.1_genomic	True	1	Rule 7
GCA_025899585.1_PDT001469967.1_genomic	True	1	Rule 7
GCA_025900205.1_PDT001469957.1_genomic	True	1	Rule 7
GCA_025901225.1_PDT001469958.1_genomic	True	1	Rule 7
GCA_025901495.1_PDT001469857.1_genomic	True	1	Rule 7
GCA_025902165.1_PDT001469800.1_genomic	True	1	Rule 7
GCA_025902445.1_PDT001469855.1_genomic	True	1	Rule 7
GCA_025903025.1_PDT001469853.1_genomic	True	1	Rule 7
GCA_025963035.1_ASM2596303v1_genomic	True	6	Rule 7
GCA_025966845.1_PDT001473435.1_genomic	True	1	Rule 7
GCA_025968365.1_PDT001473562.1_genomic	True	1	Rule 7
GCA_025976505.1_PDT001474725.1_genomic	True	1	Rule 7
GCA_025991495.1_PDT000972660.1_genomic	True	1	Rule 7
GCA_025993285.1_ASM2599328v1_genomic	True	8	Rule 7
GCA_026017485.1_PDT001474893.1_genomic	True	1	Rule 7
GCA_026049475.1_PDT001480302.1_genomic	True	6	Rule 7
GCA_026075755.1_PDT001480881.1_genomic	True	1	Rule 7
GCA_026128905.1_ASM2612890v1_genomic	True	7	Rule 7
GCA_026128935.1_ASM2612893v1_genomic	True	7	Rule 7
GCA_026128995.1_ASM2612899v1_genomic	True	7	Rule 7
GCA_026155245.1_ASM2615524v1_genomic	True	1	Rule 7
GCA_026169715.1_ASM2616971v1_genomic	True	3	Rule 7
GCA_026172445.1_ASM2617244v1_genomic	True	1	Rule 7
GCA_026181295.1_PDT001485514.1_genomic	True	6	Rule 7
GCA_026185035.1_PDT001469970.1_genomic	True	1	Rule 7
GCA_026203355.1_ASM2620335v1_genomic	True	6	Rule 7
GCA_026291915.1_PDT001184173.2_genomic	True	6	Rule 7
GCA_026292635.1_PDT001184127.2_genomic	True	6	Rule 7
GCA_026292875.1_PDT001184115.2_genomic	True	6	Rule 7
GCA_026293735.1_PDT001123425.2_genomic	True	6	Rule 7
GCA_026293755.1_PDT001123423.2_genomic	True	6	Rule 7
GCA_026311015.1_PDT001494856.1_genomic	True	1	Rule 7
GCA_026319975.1_PDT001495274.1_genomic	True	1	Rule 7
GCA_026322715.1_PDT001495119.1_genomic	True	1	Rule 7
GCA_026332095.1_PDT001494425.1_genomic	True	1	Rule 7
GCA_026335435.1_PDT001494271.1_genomic	True	1	Rule 7
GCA_026338015.1_ASM2633801v1_genomic	True	3	Rule 7
GCA_026345275.1_PDT001493907.1_genomic	True	1	Rule 7
GCA_026345315.1_PDT001493904.1_genomic	True	1	Rule 7
GCA_026347475.1_PDT001493766.1_genomic	True	1	Rule 7
GCA_026350835.1_PDT001493461.1_genomic	True	1	Rule 7
GCA_026546285.1_PDT001505405.1_genomic	True	4	Rule 7
GCA_026549205.1_PDT001505455.1_genomic	True	1	Rule 7
GCA_026549245.1_PDT001505444.1_genomic	True	1	Rule 7
GCA_026554515.1_PDT001506441.1_genomic	True	1	Rule 7
GCA_026561415.1_PDT001506106.1_genomic	True	1	Rule 7
GCA_026617855.1_ASM2661785v1_genomic	True	6	Rule 7
GCA_026618555.1_ASM2661855v1_genomic	True	6	Rule 7
GCA_026699145.1_PDT001514789.1_genomic	True	6	Rule 7
GCA_026706145.1_ASM2670614v1_genomic	True	7	Rule 7
GCA_026707525.1_ASM2670752v1_genomic	True	7	Rule 7
GCA_026707955.1_ASM2670795v1_genomic	True	7	Rule 7
GCA_026719685.1_ASM2671968v1_genomic	True	3	Rule 7
GCA_026729635.1_PDT001516062.1_genomic	True	1	Rule 7
GCA_026730595.1_PDT001516055.1_genomic	True	1	Rule 7
GCA_026763335.1_PDT001518001.1_genomic	True	1	Rule 7
GCA_026763375.1_PDT001518002.1_genomic	True	1	Rule 7
GCA_026763495.1_PDT001517997.1_genomic	True	1	Rule 7
GCA_026764375.1_PDT001517957.1_genomic	True	1	Rule 7
GCA_026765175.1_PDT001517938.1_genomic	True	1	Rule 7
GCA_026767755.1_PDT001517809.1_genomic	True	1	Rule 7
GCA_026768115.1_PDT001517791.1_genomic	True	1	Rule 7
GCA_026776925.1_PDT001519479.1_genomic	True	1	Rule 7
GCA_026862615.1_PDT001519658.1_genomic	True	4	Rule 7
GCA_026868875.1_PDT001523947.1_genomic	True	4	Rule 7
GCA_026933155.1_PDT001528763.1_genomic	True	1	Rule 7
GCA_027089265.1_ASM2708926v1_genomic	True	1	Rule 7
GCA_027175395.1_PDT001531435.1_genomic	True	6	Rule 7
GCA_027226945.1_PDT001542913.1_genomic	True	1	Rule 7
GCA_027258775.1_PDT001543677.1_genomic	True	1	Rule 7
GCA_027259795.1_PDT001543667.1_genomic	True	1	Rule 7
GCA_027259815.1_PDT001543659.1_genomic	True	1	Rule 7
GCA_027267975.1_PDT001543655.1_genomic	True	1	Rule 7
GCA_027268555.1_PDT001543681.1_genomic	True	1	Rule 7
GCA_027317285.1_ASM2731728v1_genomic	True	1	Rule 7
GCA_027319165.1_ASM2731916v1_genomic	True	1	Rule 7
GCA_027341745.1_ASM2734174v1_genomic	True	1	Rule 7
GCA_027344885.1_ASM2734488v1_genomic	True	1	Rule 7
GCA_027345555.1_ASM2734555v1_genomic	True	1	Rule 7
GCA_027439135.1_ASM2743913v1_genomic	True	1	Rule 7
GCA_027442015.1_ASM2744201v1_genomic	True	1	Rule 7
GCA_027442025.1_ASM2744202v1_genomic	True	1	Rule 7
GCA_027442095.1_ASM2744209v1_genomic	True	1	Rule 7
GCA_027442115.1_ASM2744211v1_genomic	True	1	Rule 7
GCA_027442125.1_ASM2744212v1_genomic	True	1	Rule 7
GCA_027442155.1_ASM2744215v1_genomic	True	1	Rule 7
GCA_027442175.1_ASM2744217v1_genomic	True	1	Rule 7
GCA_027442195.1_ASM2744219v1_genomic	True	1	Rule 7
GCA_027442215.1_ASM2744221v1_genomic	True	1	Rule 7
GCA_027442235.1_ASM2744223v1_genomic	True	1	Rule 7
GCA_027442275.1_ASM2744227v1_genomic	True	1	Rule 7
GCA_027446215.1_ASM2744621v1_genomic	True	1	Rule 7
GCA_027450285.1_ASM2745028v1_genomic	True	1	Rule 7
GCA_027450385.1_ASM2745038v1_genomic	True	1	Rule 7
GCA_027450405.1_ASM2745040v1_genomic	True	1	Rule 7
GCA_027450425.1_ASM2745042v1_genomic	True	1	Rule 7
GCA_027450465.1_ASM2745046v1_genomic	True	1	Rule 7
GCA_027450485.1_ASM2745048v1_genomic	True	1	Rule 7
GCA_027450545.1_ASM2745054v1_genomic	True	1	Rule 7
GCA_027450565.1_ASM2745056v1_genomic	True	1	Rule 7
GCA_027450585.1_ASM2745058v1_genomic	True	1	Rule 7
GCA_027450605.1_ASM2745060v1_genomic	True	1	Rule 7
GCA_027450625.1_ASM2745062v1_genomic	True	1	Rule 7
GCA_027450705.1_ASM2745070v1_genomic	True	1	Rule 7
GCA_027450725.1_ASM2745072v1_genomic	True	1	Rule 7
GCA_027450745.1_ASM2745074v1_genomic	True	1	Rule 7
GCA_027450885.1_ASM2745088v1_genomic	True	1	Rule 7
GCA_027450905.1_ASM2745090v1_genomic	True	1	Rule 7
GCA_027450925.1_ASM2745092v1_genomic	True	1	Rule 7
GCA_027450945.1_ASM2745094v1_genomic	True	1	Rule 7
GCA_027450965.1_ASM2745096v1_genomic	True	1	Rule 7
GCA_027451005.1_ASM2745100v1_genomic	True	1	Rule 7
GCA_027457985.1_ASM2745798v1_genomic	True	1	Rule 7
GCA_027458005.1_ASM2745800v1_genomic	True	1	Rule 7
GCA_027458045.1_ASM2745804v1_genomic	True	1	Rule 7
GCA_027458145.1_ASM2745814v1_genomic	False	1	Rule 2
GCA_027458165.1_ASM2745816v1_genomic	True	1	Rule 7
GCA_027458205.1_ASM2745820v1_genomic	True	1	Rule 7
GCA_027458225.1_ASM2745822v1_genomic	True	1	Rule 7
GCA_027458265.1_ASM2745826v1_genomic	True	1	Rule 7
GCA_027458305.1_ASM2745830v1_genomic	True	1	Rule 7
GCA_027458345.1_ASM2745834v1_genomic	True	1	Rule 7
GCA_027458365.1_ASM2745836v1_genomic	True	1	Rule 7
GCA_027458405.1_ASM2745840v1_genomic	True	1	Rule 7
GCA_027458565.1_ASM2745856v1_genomic	True	1	Rule 7
GCA_027458605.1_ASM2745860v1_genomic	True	1	Rule 7
GCA_027458625.1_ASM2745862v1_genomic	True	1	Rule 7
GCA_027458645.1_ASM2745864v1_genomic	True	1	Rule 7
GCA_027460845.1_ASM2746084v1_genomic	True	1	Rule 7
GCA_027471065.1_PDT001549358.1_genomic	True	1	Rule 7
GCA_027611105.1_PDT001558322.1_genomic	True	1	Rule 7
GCA_027614145.1_PDT001558605.1_genomic	True	1	Rule 7
GCA_027615925.1_PDT001558301.1_genomic	True	1	Rule 7
GCA_027625635.1_PDT001558127.1_genomic	True	1	Rule 7
GCA_027808775.1_PDT001569998.1_genomic	True	4	Rule 7
GCA_027862035.1_ASM2786203v1_genomic	True	6	Rule 7
GCA_027886005.1_ASM2788600v1_genomic	True	1	Rule 7
GCA_900077075.1_12082_4_40_genomic	True	1	Rule 7
GCA_900181725.1_14936_3_38_genomic	True	1	Rule 7
GCA_900448175.1_47555_G02_genomic	True	1	Rule 7
GCA_900452585.1_55064_C01_genomic	True	6	Rule 7
GCA_900638045.1_55312_G01_genomic	True	6	Rule 7
GCA_900708215.1_EXT01-026_genomic	True	1	Rule 7
GCA_901564655.1_5793STDY7922319_genomic	True	6	Rule 7
GCA_901564705.1_5793STDY7922326_genomic	True	6	Rule 7
GCA_901565545.1_5793STDY7922407_genomic	True	6	Rule 7
GCA_901565565.1_5793STDY7922411_genomic	True	6	Rule 7
GCA_901565765.1_5793STDY7922426_genomic	True	6	Rule 7
GCA_901566015.1_5793STDY7922270_genomic	True	6	Rule 7
GCA_901566645.1_5793STDY7922493_genomic	True	6	Rule 7
GCA_901566785.1_5793STDY7922505_genomic	True	6	Rule 7
GCA_901568195.1_5793STDY7922642_genomic	True	6	Rule 7
GCA_901568645.1_5793STDY7922683_genomic	True	6	Rule 7
GCA_901569275.1_5793STDY7922751_genomic	True	6	Rule 7
GCA_901569875.1_5793STDY7922805_genomic	True	6	Rule 7
GCA_901570275.1_5793STDY7922838_genomic	True	6	Rule 7
GCA_901570365.1_5793STDY7922855_genomic	True	6	Rule 7
GCA_901570435.1_5793STDY7922867_genomic	True	6	Rule 7
GCA_901571185.1_5793STDY7922290_genomic	True	6	Rule 7
GCA_902387075.1_UHGG_MGYG-HGUT-02425_genomic	True	4	Rule 7
GCA_903166175.1_Q2544_genomic	True	1	Rule 7
GCA_903976155.1_R1B2G2_genomic	True	1	Rule 7
GCA_904419885.1_Chicken_6_mag_147_genomic	True	6	Rule 7
GCA_905120745.1_26975_1_105_genomic	True	6	Rule 7
GCA_905122195.1_28157_4_315_genomic	True	6	Rule 7
GCA_905123235.1_26975_1_85_genomic	True	6	Rule 7
GCA_905123255.1_26975_1_204_genomic	True	6	Rule 7
GCA_905123345.1_26975_2_227_genomic	True	6	Rule 7
GCA_905123855.1_28157_4_56_genomic	True	6	Rule 7
GCA_905201555.1_SRR413647-mag-bin.14_genomic	True	1	Rule 7
GCA_905213255.1_ERR414381-mag-bin.25_genomic	True	1	Rule 7
GCA_905232455.2_AI2615v1_cp_genomic	True	1	Rule 7
GCA_905330335.2_AI2865v1_cpp_genomic	True	1	Rule 7
GCA_905330775.2_AI2936v1_cpp_genomic	True	1	Rule 7
GCA_905330795.2_AI2939v1_cpp_genomic	True	1	Rule 7
GCA_905371425.1_SRR6059102-mag-bin.2_genomic	True	1	Rule 7
GCA_905371825.1_SRR9217392-mag-bin.12_genomic	True	6	Rule 7
GCA_905371845.1_SRR9217392-mag-bin.17_genomic	True	6	Rule 7
GCA_905373415.1_SRR9217464-mag-bin.3_genomic	True	6	Rule 7
GCA_905373805.1_SRR9217492-mag-bin.14_genomic	True	1	Rule 7
GCA_907166425.1_F1T1-WGS66_genomic	True	1	Rule 7
GCA_910579565.1_MGBC108822_genomic	True	3	Rule 7
GCA_915069485.1_SRR1045098_bin.2_metaWRAP_v1.1_MAG_genomic	True	1	Rule 7
GCA_916048305.1_ERR2764823_bin.2_metaWRAP_v1.1_MAG_genomic	True	1	Rule 7
GCA_916050225.1_ERR2764923_bin.2_metaWRAP_v1.1_MAG_genomic	True	1	Rule 7
GCA_916050435.1_ERR2764810_bin.8_metaWRAP_v1.1_MAG_genomic	True	1	Rule 7
GCA_916720325.1_SRR15235652_bin.8_metaWRAP_v1.1_MAG_genomic	True	1	Rule 7
GCA_917160095.1_FD01875557_genomic	True	1	Rule 7
GCA_917164325.1_FD01875498_genomic	True	1	Rule 7
GCA_920937655.1_GCA_PHEGBS0054_genomic	True	6	Rule 7
GCA_920937685.1_GCA_PHEGBS0128_genomic	True	6	Rule 7
GCA_920938175.1_GCA_PHEGBS0296_genomic	True	6	Rule 7
GCA_920938255.1_GCA_PHEGBS0450_genomic	True	6	Rule 7
GCA_920938355.1_GCA_PHEGBS0287_genomic	True	6	Rule 7
GCA_920938405.1_GCA_PHEGBS0408_genomic	True	6	Rule 7
