"group","arc_genome","bac_genome","dis","arc_subtype","bac_subtype"
"Cas4","GCF_003602035.1_ASM360203v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.246219365,"TypeIB","TypeIB"
"Cas4","GCA_000447865.2_ASM44786v2_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.255284373,"TypeIB","TypeIB"
"Cas4","GCF_017874235.1_ASM1787423v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.247819217,"TypeIB","TypeIB"
"Cas4","GCA_017357105.2_ASM1735710v2_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.341073421,"TypeIB","TypeIB"
"Cas4","GCF_007833275.1_ASM783327v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.313345969,"TypeIB","TypeIB"
"Cas4","GCF_000230955.2_ASM23095v3_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.303329307,"TypeIB","TypeIB"
"Cas4","GCF_900005775.1_ASM90000577v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.31621962,"TypeIB","TypeIB"
"Cas4","GCF_001280455.1_ASM128045v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.32467551,"TypeIB","TypeIB"
"Cas4","GCF_008806895.1_ASM880689v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.314506026,"TypeIB","TypeIB"
"Cas4","GCF_000336875.1_ASM33687v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.310105475,"TypeIB","TypeIB"
"Cas4","GCF_008806815.1_ASM880681v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.281535814,"TypeIB","TypeIB"
"Cas4","GCF_025629245.1_ASM2562924v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.141710427,"TypeIB","TypeIB"
"Cas4","GCF_024362485.1_ASM2436248v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.188745809,"TypeIB","TypeIB"
"Cas4","GCF_013402815.2_ASM1340281v2_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.314881852,"TypeIB","TypeIB"
"Cas4","GCF_006543045.1_ASM654304v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.264758767,"TypeIB","TypeIB"
"Cas4","GCF_000230715.2_ASM23071v3_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.239989325,"TypeIB","TypeIB"
"Cas4","GCF_003344565.1_ASM334456v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.234138746,"TypeIB","TypeIB"
"Cas4","GCF_003383005.1_ASM338300v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.257940691,"TypeIB","TypeIB"
"Cas4","GCF_003383015.1_ASM338301v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.257940691,"TypeIB","TypeIB"
"Cas4","GCF_003383065.1_ASM338306v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.257940691,"TypeIB","TypeIB"
"Cas4","GCF_014530665.1_ASM1453066v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.257940691,"TypeIB","TypeIB"
"Cas4","GCF_001368915.1_PRJEB5949_assembly_1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.263334596,"TypeIB","TypeIB"
"Cas4","GCF_014635105.1_ASM1463510v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.262191483,"TypeIB","TypeIB"
"Cas4","GCF_000223905.1_ASM22390v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.256750068,"TypeIB","TypeIB"
"Cas4","GCF_019599485.1_ASM1959948v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.228097882,"TypeIB","TypeIB"
"Cas4","GCF_003697845.1_ASM369784v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.207543565,"TypeIB","TypeIB"
"Cas4","GCF_008729005.1_ASM872900v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.24004245,"TypeIB","TypeIB"
"Cas4","GCF_008729015.1_ASM872901v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.24004245,"TypeIB","TypeIB"
"Cas4","GCF_024494655.1_ASM2449465v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.221229426,"TypeIB","TypeIB"
"Cas4","GCF_000337915.1_ASM33791v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.199119818,"TypeIB","TypeIB"
"Cas4","GCF_003781945.1_ASM378194v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.191109497,"TypeIB","TypeIB"
"Cas4","GCF_011602445.1_ASM1160244v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.189154337,"TypeIB","TypeIB"
"Cas4","GCF_014647475.1_ASM1464747v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.230264123,"TypeIB","TypeIB"
"Cas4","GCF_021233435.1_ASM2123343v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.248603835,"TypeIB","TypeIB"
"Cas4","GCA_003021175.1_ASM302117v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.206913109,"TypeIB","TypeIB"
"Cas4","GCA_003020985.1_ASM302098v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.162069583,"TypeIB","TypeIB"
"Cas4","GCA_003023215.1_ASM302321v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.179770886,"TypeIB","TypeIB"
"Cas4","GCF_009663395.1_ASM966339v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.169421632,"TypeIB","TypeIB"
"Cas4","GCF_013839425.1_ASM1383942v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.193779148,"TypeIB","TypeIB"
"Cas4","GCF_000023945.1_ASM2394v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.170601946,"TypeIB","TypeIB"
"Cas4","GCF_009690625.1_ASM969062v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.219733514,"TypeIB","TypeIB"
"Cas4","GCF_009797925.1_ASM979792v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.206127963,"TypeIB","TypeIB"
"Cas4","GCF_024138125.1_ASM2413812v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.122820722,"TypeIB","TypeIB"
"Cas4","GCF_000306765.2_ASM30676v2_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.298436028,"TypeIB","TypeIB"
"Cas4","GCA_021513715.1_ASM2151371v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.40197373,"TypeIB","TypeIB"
"Cas4","GCF_000221185.1_ASM22118v1_genomic.fna","GCF_000217815.1_ASM21781v1_genomic.fna",0.739693601,"TypeIB","TypeIB"
"Cas4","GCF_002214505.1_ASM221450v1_genomic.fna","GCF_000217815.1_ASM21781v1_genomic.fna",0.683072844,"TypeIB","TypeIB"
"Cas4","GCF_900090055.1_C.divulgatum_PM4_genomic.fna","GCF_000010985.1_ASM1098v1_genomic.fna",0.461989661,"TypeIB","TypeIB"
"Cas4","GCF_000404165.1_ASM40416v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",0.348029682,"TypeIB","TypeIB"
"Cas4","GCA_003584625.1_ASM358462v1_genomic.fna","GCF_001697285.1_ASM169728v1_genomic.fna",0.465841494,"TypeIB","TypeIB"
"Cas4","GCF_009917665.1_ASM991766v1_genomic.fna","GCF_001697285.1_ASM169728v1_genomic.fna",0.549274257,"TypeIB","TypeIB"
"Cas4","GCA_002356395.1_ASM235639v1_genomic.fna","GCF_001697285.1_ASM169728v1_genomic.fna",0.595714167,"TypeIB","TypeIB"
"Cas4","GCF_000828575.1_ASM82857v1_genomic.fna","GCF_001697285.1_ASM169728v1_genomic.fna",0.599926178,"TypeIB","TypeIB"
"Cas4","GCF_002813675.1_ASM281367v1_genomic.fna","GCF_001697285.1_ASM169728v1_genomic.fna",0.527441137,"TypeIB","TypeIB"
"Cas4","GCF_000152265.2_ASM15226v2_genomic.fna","GCF_001697285.1_ASM169728v1_genomic.fna",0.480311569,"TypeIB","TypeIB"
"Cas4","GCF_023016325.1_ASM2301632v1_genomic.fna","GCF_001697285.1_ASM169728v1_genomic.fna",0.499424537,"TypeIB","TypeIB"
"Cas4","GCA_000008085.1_ASM808v1_genomic.fna","GCF_004135675.1_ASM413567v1_genomic.fna",0.388159826,"TypeIB","TypeIB"
"Cas4","GCA_003568775.1_ASM356877v1_genomic.fna","GCF_004135675.1_ASM413567v1_genomic.fna",0.398720746,"TypeIB","TypeIB"
"Cas4","GCF_023169545.1_ASM2316954v1_genomic.fna","GCF_004135675.1_ASM413567v1_genomic.fna",0.269802552,"TypeIB","TypeIB"
"Cas4","GCA_006954475.1_ASM695447v1_genomic.fna","GCF_008016625.1_ASM801662v1_genomic.fna",0.441754849,"TypeIB","TypeIB"
"Cas4","GCF_001888095.1_ASM188809v1_genomic.fna","GCF_000020365.1_ASM2036v1_genomic.fna",0.458575973,"TypeIB","TypeIB"
"Cas4","GCF_000504205.1_ASM50420v1_genomic.fna","GCF_000020365.1_ASM2036v1_genomic.fna",0.494151887,"TypeIB","TypeIB"
"Cas4","GCA_000145985.1_ASM14598v1_genomic.fna","GCF_000983115.1_Syntrophomonas_Zehnderi_OL-4_genomic.fna",0.649731905,"TypeIA","TypeIC"
"Cas4","GCA_009777615.1_ASM977761v1_genomic.fna","GCA_904420445.1_Chicken_20_mag_183_genomic.fna",0.387485248,"TypeU","TypeU"
"Cas4","GCF_000800805.1_ASM80080v1_genomic.fna","GCA_904420445.1_Chicken_20_mag_183_genomic.fna",0.390852487,"TypeU","TypeU"
"Cas4","GCF_000300255.2_ASM30025v2_genomic.fna","GCA_023525255.1_ASM2352525v1_genomic.fna",0.883628965,"TypeU","TypeIB"
"Cas4","GCF_000251105.1_ASM25110v1_genomic.fna","GCA_000155715.1_ASM15571v1_genomic.fna",0.584880905,"TypeIA","TypeIIB"
"Cas4","GCA_002009985.2_ASM200998v2_genomic.fna","GCA_000237975.1_ASM23797v1_genomic.fna",0.864056567,"TypeIA","TypeIB"
"Cas4","GCF_000337675.1_ASM33767v1_genomic.fna","GCA_000237975.1_ASM23797v1_genomic.fna",0.886541451,"TypeIB","TypeIB"
"Cas4","GCF_000231015.2_ASM23101v3_genomic.fna","GCF_000746025.2_ASM74602v2_genomic.fna",0.821203306,"TypeIA","TypeIA"
"Cas4","GCA_002506905.1_ASM250690v1_genomic.fna","GCA_009910325.1_ASM991032v1_genomic.fna",0.776792641,"TypeU","TypeIB"
"Cas4","GCA_004028775.1_ASM402877v1_genomic.fna","GCF_001518935.2_ASM151893v2_genomic.fna",1.023563068,"TypeIA","TypeIU"
"Cas4","GCA_900079125.1_MBBA_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.192441908,"TypeIB","TypeID"
"Cas4","GCA_905171685.1_GoM-Arc1_E50_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.18219218,"TypeIB","TypeID"
"Cas4","GCA_001766815.1_ASM176681v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.300091499,"TypeIB","TypeID"
"Cas4","GCF_017094525.1_ASM1709452v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.100729822,"TypeID","TypeID"
"Cas4","GCF_026616195.1_ASM2661619v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.140986738,"TypeID","TypeID"
"Cas4","GCA_025517485.1_ASM2551748v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.144788411,"TypeID","TypeID"
"Cas4","GCF_003430825.1_ASM343082v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.104154586,"TypeID","TypeID"
"Cas4","GCF_000455345.1_Halgo_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.121030416,"TypeID","TypeID"
"Cas4","GCA_000224475.1_ASM22447v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.140753327,"TypeID","TypeID"
"Cas4","GCF_017094485.1_ASM1709448v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.160596585,"TypeID","TypeID"
"Cas4","GCA_009789175.1_ASM978917v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.212128143,"TypeID","TypeID"
"Cas4","GCF_000827835.1_ASM82783v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.21886451,"TypeID","TypeID"
"Cas4","GCF_001485555.1_ASM148555v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.21886451,"TypeID","TypeID"
"Cas4","GCF_002906575.1_ASM290657v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.222563779,"TypeID","TypeID"
"Cas4","GCF_000014945.1_ASM1494v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.310801412,"TypeID","TypeID"
"Cas4","GCF_026242195.1_ASM2624219v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.172920338,"TypeID","TypeID"
"Cas4","GCF_008831545.1_ASM883154v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.134299148,"TypeID","TypeID"
"Cas4","GCF_000337555.1_ASM33755v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.181627895,"TypeID","TypeID"
"Cas4","GCF_017874695.1_ASM1787469v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.164666122,"TypeID","TypeID"
"Cas4","GCF_023077655.1_ASM2307765v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.173024792,"TypeID","TypeID"
"Cas4","GCF_002952775.1_ASM295277v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.21001065,"TypeID","TypeID"
"Cas4","GCF_004944975.1_ASM494497v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.204680447,"TypeID","TypeID"
"Cas4","GCF_023008545.1_ASM2300854v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.216751159,"TypeID","TypeID"
"Cas4","GCF_003841485.1_ASM384148v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.177959748,"TypeID","TypeID"
"Cas4","GCF_024300625.1_ASM2430062v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.229177559,"TypeID","TypeID"
"Cas4","GCF_000026045.1_ASM2604v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.161420521,"TypeID","TypeID"
"Cas4","GCF_014876775.1_ASM1487677v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.225787006,"TypeIA","TypeIB"
"Cas4","GCA_000398505.1_ASM39850v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.291354542,"TypeIA","TypeIB"
"Cas4","GCF_000223395.1_ASM22339v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.299843986,"TypeIA","TypeIB"
"Cas4","GCA_026419835.1_ASM2641983v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.472128234,"TypeIA","TypeIB"
"Cas4","GCF_000264495.1_ASM26449v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.639424461,"TypeIA","TypeIB"
"Cas4","GCF_000591035.1_ASM59103v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.349149412,"TypeIA","TypeIB"
"Cas4","GCF_000243315.1_ASM24331v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.339379261,"TypeIA","TypeIB"
"Cas4","GCA_000016605.1_ASM1660v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.41757025,"TypeIA","TypeIB"
"Cas4","GCF_013343295.1_ASM1334329v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.317029655,"TypeIA","TypeIB"
"Cas4","GCF_025641885.1_ASM2564188v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.247935662,"TypeIA","TypeIB"
"Cas4","GCF_001412615.1_ASM141261v1_genomic.fna","GCF_000526375.1_ASM52637v1_genomic.fna",1.363882736,"TypeIA","TypeIB"
"Cas4","GCF_002214465.1_ASM221446v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.267733518,"TypeIA","TypeID"
"Cas4","GCF_900109425.1_IMG-taxon_2654588132_annotated_assembly_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.306702053,"TypeIA","TypeID"
"Cas4","GCF_000022365.1_ASM2236v1_genomic.fna","GCF_000184345.1_ASM18434v2_genomic.fna",1.304282935,"TypeIA","TypeID"
"Cas9","GCA_002508625.1_ASM250862v1_genomic.fna","GCF_020531915.1_ASM2053191v1_genomic.fna",1.188024308,"TypeIIA","TypeIIU"
"Cas9","GCA_002505275.1_ASM250527v1_genomic.fna","GCF_020531915.1_ASM2053191v1_genomic.fna",1.2671986,"TypeIIA","TypeIIU"
"Cas9","GCA_009911715.1_ASM991171v1_genomic.fna","GCF_020531915.1_ASM2053191v1_genomic.fna",1.289165425,"TypeIIA","TypeIIU"
"Cas5","GCA_000145985.1_ASM14598v1_genomic.fna","GCF_013407595.1_ASM1340759v1_genomic.fna",0.85650253,"TypeIA","TypeIE"
"Cas5","GCF_000970265.1_ASM97026v1_genomic.fna","GCF_000875675.1_ASM87567v1_genomic.fna",0.949332098,"TypeIB","TypeIE"
"Cas5","GCF_000591035.1_ASM59103v1_genomic.fna","GCF_900101745.1_IMG-taxon_2663762751_annotated_assembly_genomic.fna",1.4054163,"TypeIA","TypeIE"
"Cas5","GCF_000223395.1_ASM22339v1_genomic.fna","GCF_900101745.1_IMG-taxon_2663762751_annotated_assembly_genomic.fna",1.541532347,"TypeIA","TypeIE"
"Cas5","GCA_004028775.1_ASM402877v1_genomic.fna","GCA_009687925.1_ASM968792v1_genomic.fna",0.812238962,"TypeIA","TypeIC"
"Cas5","GCF_013377755.1_ASM1337775v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.087649018,"TypeIE","TypeIE"
"Cas5","GCF_023195915.1_ASM2319591v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.098605618,"TypeIE","TypeIE"
"Cas5","GCA_016699325.1_ASM1669932v1_genomic.fna","GCF_902813185.1_Denitratisoma_oestradiolicum_DSM16959_genomic.fna",0.912779461,"TypeIE","TypeIE"
"Cas5","GCA_007896465.1_ASM789646v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.345653116,"TypeIB","TypeIC"
"Cas5","GCF_011602445.1_ASM1160244v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.277157922,"TypeIB","TypeIC"
"Cas5","GCF_000337915.1_ASM33791v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.285586839,"TypeIB","TypeIC"
"Cas5","GCF_003781945.1_ASM378194v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.271553919,"TypeIB","TypeIC"
"Cas5","GCA_003020945.1_ASM302094v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.282725602,"TypeIB","TypeIC"
"Cas5","GCA_017357105.2_ASM1735710v2_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.327001743,"TypeIB","TypeIC"
"Cas5","GCF_017874235.1_ASM1787423v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.282536043,"TypeIB","TypeIC"
"Cas5","GCF_900005775.1_ASM90000577v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.288643824,"TypeIB","TypeIC"
"Cas5","GCF_007833275.1_ASM783327v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.322756863,"TypeIB","TypeIC"
"Cas5","GCF_008806895.1_ASM880689v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.328595546,"TypeIB","TypeIC"
"Cas5","GCF_001280455.1_ASM128045v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.335467611,"TypeIB","TypeIC"
"Cas5","GCF_000230955.2_ASM23095v3_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.327724623,"TypeIB","TypeIC"
"Cas5","GCF_000336875.1_ASM33687v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.330293354,"TypeIB","TypeIC"
"Cas5","GCF_013415885.1_ASM1341588v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.330234496,"TypeIB","TypeIC"
"Cas5","GCF_024138125.1_ASM2413812v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.305412251,"TypeIB","TypeIC"
"Cas5","GCF_012726095.1_ASM1272609v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.229627186,"TypeIB","TypeIC"
"Cas5","GCF_019599465.1_ASM1959946v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.29911226,"TypeIB","TypeIC"
"Cas5","GCF_014646875.1_ASM1464687v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.335716933,"TypeIB","TypeIC"
"Cas5","GCF_024464655.1_ASM2446465v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.380408655,"TypeIB","TypeIC"
"Cas5","GCF_000379085.1_ASM37908v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.247094167,"TypeIB","TypeIC"
"Cas5","GCF_009617995.1_ASM961799v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.246257725,"TypeIB","TypeIC"
"Cas5","GCF_000281695.1_ASM28169v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.287450423,"TypeIB","TypeIC"
"Cas5","GCF_000337175.1_ASM33717v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.287471276,"TypeIB","TypeIC"
"Cas5","GCF_005938085.1_ASM593808v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.300260455,"TypeIB","TypeIC"
"Cas5","GCA_004799625.1_ASM479962v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.295253892,"TypeIB","TypeIC"
"Cas5","GCF_001953745.1_ASM195374v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.296458073,"TypeIB","TypeIC"
"Cas5","GCA_003023215.1_ASM302321v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.289152999,"TypeIB","TypeIC"
"Cas5","GCF_009663395.1_ASM966339v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.265101696,"TypeIB","TypeIC"
"Cas5","GCF_014647475.1_ASM1464747v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.29065648,"TypeIB","TypeIC"
"Cas5","GCF_021233435.1_ASM2123343v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.373508195,"TypeIB","TypeIC"
"Cas5","GCF_001368915.1_PRJEB5949_assembly_1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.291366106,"TypeIB","TypeIC"
"Cas5","GCF_014635105.1_ASM1463510v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.2929515,"TypeIB","TypeIC"
"Cas5","GCF_003383015.1_ASM338301v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.315587882,"TypeIB","TypeIC"
"Cas5","GCF_003383005.1_ASM338300v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.338240247,"TypeIB","TypeIC"
"Cas5","GCF_003383065.1_ASM338306v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.338240247,"TypeIB","TypeIC"
"Cas5","GCF_014530665.1_ASM1453066v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.33696908,"TypeIB","TypeIC"
"Cas5","GCA_000447865.2_ASM44786v2_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.399291009,"TypeIB","TypeIC"
"Cas5","GCA_003020985.1_ASM302098v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.326884951,"TypeIB","TypeIC"
"Cas5","GCF_000223905.1_ASM22390v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.441494685,"TypeIB","TypeIC"
"Cas5","GCF_005435095.1_ASM543509v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.408221033,"TypeIB","TypeIC"
"Cas5","GCF_019599485.1_ASM1959948v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.435082602,"TypeIB","TypeIC"
"Cas5","GCF_003697845.1_ASM369784v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.427425709,"TypeIB","TypeIC"
"Cas5","GCF_008729005.1_ASM872900v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.43693817,"TypeIB","TypeIC"
"Cas5","GCF_008729015.1_ASM872901v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.43693817,"TypeIB","TypeIC"
"Cas5","GCF_003602035.1_ASM360203v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.452450418,"TypeIB","TypeIC"
"Cas5","GCA_003021175.1_ASM302117v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.382439348,"TypeIB","TypeIC"
"Cas5","GCF_003344565.1_ASM334456v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.326725279,"TypeIB","TypeIC"
"Cas5","GCF_013402815.2_ASM1340281v2_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.400186417,"TypeIB","TypeIC"
"Cas5","GCF_024362485.1_ASM2436248v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.337068514,"TypeIB","TypeIC"
"Cas5","GCF_000230715.2_ASM23071v3_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.319458791,"TypeIB","TypeIC"
"Cas5","GCF_006543045.1_ASM654304v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.377000997,"TypeIB","TypeIC"
"Cas5","GCF_025629245.1_ASM2562924v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.332007111,"TypeIB","TypeIC"
"Cas5","GCF_008806815.1_ASM880681v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.34505205,"TypeIB","TypeIC"
"Cas5","GCF_001011115.1_ASM101111v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.417676008,"TypeIB","TypeIC"
"Cas5","GCF_013839425.1_ASM1383942v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.361033201,"TypeIB","TypeIC"
"Cas5","GCF_000023945.1_ASM2394v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.26566927,"TypeIB","TypeIC"
"Cas5","GCF_009690625.1_ASM969062v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.299726493,"TypeIB","TypeIC"
"Cas5","GCF_009797925.1_ASM979792v1_genomic.fna","GCF_013408305.1_ASM1340830v1_genomic.fna",1.285116016,"TypeIB","TypeIC"
