"group","arc_genome","bac_genome","dis","arc_subtype","bac_subtype"
"Cas4","GCA_000499765.1_Methanobacterium_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.43667044,"TypeIB","TypeIB"
"Cas4","GCF_017873625.1_ASM1787362v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.468646156,"TypeIB","TypeIB"
"Cas4","GCA_003491305.1_ASM349130v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.402810217,"TypeIB","TypeIB"
"Cas4","GCA_002498905.1_ASM249890v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.392863247,"TypeIB","TypeIB"
"Cas4","GCF_000302455.1_ASM30245v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.375502655,"TypeIB","TypeIB"
"Cas4","GCF_002813655.1_ASM281365v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.414935613,"TypeIB","TypeIB"
"Cas4","GCF_023227715.1_ASM2322771v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.418367466,"TypeIB","TypeIB"
"Cas4","GCF_017874455.1_ASM1787445v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.274134461,"TypeIB","TypeIB"
"Cas4","GCF_900095295.1_MCBB_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.29056203,"TypeIB","TypeIB"
"Cas4","GCF_000214725.1_ASM21472v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.335959989,"TypeIB","TypeIB"
"Cas4","GCF_000404165.1_ASM40416v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.26345376,"TypeIB","TypeIB"
"Cas4","GCF_000194625.1_ASM19462v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.455821306,"TypeIB","TypeIB"
"Cas4","GCA_000789255.1_ASM78925v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.700229417,"TypeIB","TypeIB"
"Cas4","GCF_001006045.1_ASM100604v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.712081367,"TypeIB","TypeIB"
"Cas4","GCF_012027555.1_ASM1202755v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.772248072,"TypeIB","TypeIB"
"Cas4","GCF_024707485.1_ASM2470748v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.782923376,"TypeIB","TypeIB"
"Cas4","GCF_000585495.1_ASM58549v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.84773186,"TypeIB","TypeIB"
"Cas4","GCF_012027685.1_ASM1202768v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.864326332,"TypeIB","TypeIB"
"Cas4","GCF_012027635.1_ASM1202763v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.862891134,"TypeIB","TypeIB"
"Cas4","GCF_000725425.1_ASM72542v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.675859949,"TypeIB","TypeIB"
"Cas4","GCA_006954475.1_ASM695447v1_genomic.fna","GCA_001580115.1_ASM158011v1_genomic.fna",1.01687894,"TypeIB","TypeIB"
"Cas4","GCA_003568775.1_ASM356877v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.371366649,"TypeIB","TypeIB"
"Cas4","GCF_023169545.1_ASM2316954v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.623158454,"TypeIB","TypeIB"
"Cas4","GCA_000008085.1_ASM808v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.472488942,"TypeIB","TypeIB"
"Cas4","GCF_023093535.1_ASM2309353v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.094141364,"TypeIB","TypeIB"
"Cas4","GCF_024498195.1_ASM2449819v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.077289058,"TypeIB","TypeIB"
"Cas4","GCA_023008585.1_ASM2300858v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.150057266,"TypeIB","TypeIB"
"Cas4","GCF_004209855.1_ASM420985v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.185846521,"TypeIB","TypeIB"
"Cas4","GCA_027563145.1_ASM2756314v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.181229956,"TypeIB","TypeIB"
"Cas4","GCF_005435235.1_ASM543523v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.992988125,"TypeIB","TypeIB"
"Cas4","GCF_024508235.1_ASM2450823v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.029303956,"TypeIB","TypeIB"
"Cas4","GCA_001950595.1_ASM195059v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.08068931,"TypeIB","TypeIB"
"Cas4","GCF_024218795.1_ASM2421879v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.048737641,"TypeIB","TypeIB"
"Cas4","GCF_007421925.1_ASM742192v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.155895716,"TypeIB","TypeIB"
"Cas4","GCF_024298825.1_ASM2429882v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.153343718,"TypeIB","TypeIB"
"Cas4","GCF_007004735.1_ASM700473v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.177501917,"TypeIB","TypeIB"
"Cas4","GCF_000025685.1_ASM2568v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.108904617,"TypeIB","TypeIB"
"Cas4","GCF_002355635.1_ASM235563v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.166524295,"TypeIB","TypeIB"
"Cas4","GCF_018200015.1_ASM1820001v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.137210812,"TypeIB","TypeIB"
"Cas4","GCF_000226975.2_ASM22697v3_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.184160596,"TypeIB","TypeIB"
"Cas4","GCF_001886955.1_ASM188695v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.152308947,"TypeIB","TypeIB"
"Cas4","GCA_007896465.1_ASM789646v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.341541156,"TypeIB","TypeIB"
"Cas4","GCA_025041235.1_ASM2504123v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.432275645,"TypeIB","TypeIB"
"Cas4","GCF_013839425.1_ASM1383942v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.096514498,"TypeIB","TypeIB"
"Cas4","GCF_000023945.1_ASM2394v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.085478206,"TypeIB","TypeIB"
"Cas4","GCF_009690625.1_ASM969062v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.108360838,"TypeIB","TypeIB"
"Cas4","GCF_009797925.1_ASM979792v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.107782033,"TypeIB","TypeIB"
"Cas4","GCF_001368915.1_PRJEB5949_assembly_1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.48392236,"TypeIB","TypeIB"
"Cas4","GCF_014635105.1_ASM1463510v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.48392236,"TypeIB","TypeIB"
"Cas4","GCF_003383005.1_ASM338300v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.510016357,"TypeIB","TypeIB"
"Cas4","GCF_003383015.1_ASM338301v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.510016357,"TypeIB","TypeIB"
"Cas4","GCF_003383065.1_ASM338306v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.510016357,"TypeIB","TypeIB"
"Cas4","GCF_014530665.1_ASM1453066v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.510016357,"TypeIB","TypeIB"
"Cas4","GCF_024494655.1_ASM2449465v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.357078506,"TypeIB","TypeIB"
"Cas4","GCF_003697845.1_ASM369784v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.372492937,"TypeIB","TypeIB"
"Cas4","GCF_000223905.1_ASM22390v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.37186474,"TypeIB","TypeIB"
"Cas4","GCF_019599485.1_ASM1959948v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.391772234,"TypeIB","TypeIB"
"Cas4","GCF_008729005.1_ASM872900v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.349409692,"TypeIB","TypeIB"
"Cas4","GCF_008729015.1_ASM872901v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.349409692,"TypeIB","TypeIB"
"Cas4","GCF_003344565.1_ASM334456v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.440650143,"TypeIB","TypeIB"
"Cas4","GCF_006543045.1_ASM654304v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.414446847,"TypeIB","TypeIB"
"Cas4","GCF_000230715.2_ASM23071v3_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.462280876,"TypeIB","TypeIB"
"Cas4","GCF_013402815.2_ASM1340281v2_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.509788446,"TypeIB","TypeIB"
"Cas4","GCF_024362485.1_ASM2436248v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.459406526,"TypeIB","TypeIB"
"Cas4","GCF_025629245.1_ASM2562924v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.466828895,"TypeIB","TypeIB"
"Cas4","GCA_003020945.1_ASM302094v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.393443945,"TypeIB","TypeIB"
"Cas4","GCF_017874235.1_ASM1787423v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.483783478,"TypeIB","TypeIB"
"Cas4","GCA_017357105.2_ASM1735710v2_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.496902538,"TypeIB","TypeIB"
"Cas4","GCF_007833275.1_ASM783327v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.505344599,"TypeIB","TypeIB"
"Cas4","GCF_001280455.1_ASM128045v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.50400801,"TypeIB","TypeIB"
"Cas4","GCF_000230955.2_ASM23095v3_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.488601538,"TypeIB","TypeIB"
"Cas4","GCF_000336875.1_ASM33687v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.488601538,"TypeIB","TypeIB"
"Cas4","GCF_900005775.1_ASM90000577v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.502969392,"TypeIB","TypeIB"
"Cas4","GCF_008806895.1_ASM880689v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.512556709,"TypeIB","TypeIB"
"Cas4","GCF_008806815.1_ASM880681v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.418688729,"TypeIB","TypeIB"
"Cas4","GCA_000447865.2_ASM44786v2_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.326888444,"TypeIB","TypeIB"
"Cas4","GCF_003602035.1_ASM360203v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.378307032,"TypeIB","TypeIB"
"Cas4","GCF_013415885.1_ASM1341588v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.320736429,"TypeIB","TypeIB"
"Cas4","GCF_000337915.1_ASM33791v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.34432012,"TypeIB","TypeIB"
"Cas4","GCF_003781945.1_ASM378194v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.332932011,"TypeIB","TypeIB"
"Cas4","GCF_024138125.1_ASM2413812v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.161485551,"TypeIB","TypeIB"
"Cas4","GCF_000379085.1_ASM37908v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.421098714,"TypeIB","TypeIB"
"Cas4","GCF_019599465.1_ASM1959946v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.472320822,"TypeIB","TypeIB"
"Cas4","GCF_014646875.1_ASM1464687v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.493283195,"TypeIB","TypeIB"
"Cas4","GCF_024464655.1_ASM2446465v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.462278649,"TypeIB","TypeIB"
"Cas4","GCF_009617995.1_ASM961799v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.465602115,"TypeIB","TypeIB"
"Cas4","GCF_012726095.1_ASM1272609v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.474642484,"TypeIB","TypeIB"
"Cas4","GCA_004799625.1_ASM479962v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.433538083,"TypeIB","TypeIB"
"Cas4","GCF_001953745.1_ASM195374v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.438045108,"TypeIB","TypeIB"
"Cas4","GCF_005938085.1_ASM593808v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.432756869,"TypeIB","TypeIB"
"Cas4","GCF_000281695.1_ASM28169v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.447373026,"TypeIB","TypeIB"
"Cas4","GCF_000337175.1_ASM33717v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.442826442,"TypeIB","TypeIB"
"Cas4","GCA_003020985.1_ASM302098v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.250864377,"TypeIB","TypeIB"
"Cas4","GCF_011602445.1_ASM1160244v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.279039332,"TypeIB","TypeIB"
"Cas4","GCA_003021175.1_ASM302117v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.263298912,"TypeIB","TypeIB"
"Cas4","GCF_000306765.2_ASM30676v2_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.419364857,"TypeIB","TypeIB"
"Cas4","GCF_014647475.1_ASM1464747v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.39896142,"TypeIB","TypeIB"
"Cas4","GCF_021233435.1_ASM2123343v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.289066804,"TypeIB","TypeIB"
"Cas4","GCA_003023215.1_ASM302321v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.234264519,"TypeIB","TypeIB"
"Cas4","GCF_009663395.1_ASM966339v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",2.253865386,"TypeIB","TypeIB"
"Cas4","GCA_025041175.1_ASM2504117v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.618355139,"TypeIB","TypeIB"
"Cas4","GCA_001761425.1_ASM176142v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.620848226,"TypeIB","TypeIB"
"Cas4","GCF_000221185.1_ASM22118v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.421999043,"TypeIB","TypeIB"
"Cas4","GCF_002214505.1_ASM221450v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.462321005,"TypeIB","TypeIB"
"Cas4","GCF_002813675.1_ASM281367v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.502744715,"TypeIB","TypeIB"
"Cas4","GCA_003584625.1_ASM358462v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.496010762,"TypeIB","TypeIB"
"Cas4","GCA_002356395.1_ASM235639v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.572377189,"TypeIB","TypeIB"
"Cas4","GCF_000828575.1_ASM82857v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.572377189,"TypeIB","TypeIB"
"Cas4","GCF_009917665.1_ASM991766v1_genomic.fna","GCA_005925265.1_PDT000510186.1_genomic.fna",1.526353275,"TypeIB","TypeIB"
"Cas4","GCF_900090055.1_C.divulgatum_PM4_genomic.fna","GCF_018802245.1_ASM1880224v1_genomic.fna",1.12388808,"TypeIB","TypeIB"
"Cas4","GCA_000398505.1_ASM39850v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.763651472,"TypeIA","TypeIC"
"Cas9","GCA_002508625.1_ASM250862v1_genomic.fna","GCA_008680105.1_ASM868010v1_genomic.fna",1.507258483,"TypeIIA","TypeIIA"
"Cas9","GCA_002505275.1_ASM250527v1_genomic.fna","GCA_008680105.1_ASM868010v1_genomic.fna",1.650867297,"TypeIIA","TypeIIA"
"Cas9","GCA_009911715.1_ASM991171v1_genomic.fna","GCA_008680105.1_ASM868010v1_genomic.fna",1.688253997,"TypeIIA","TypeIIA"
"Cas5","GCA_934190985.1_ERR7738254_bin.79_genomic.fna","GCF_003850045.1_ASM385004v1_genomic.fna",1.326521337,"TypeIE","TypeIE"
"Cas5","GCA_006954475.1_ASM695447v1_genomic.fna","GCF_900086705.1_PRJEB13934_genomic.fna",1.186728902,"TypeIB","TypeIB"
"Cas5","GCF_000698785.1_ASM69878v1_genomic.fna","GCF_004341825.1_ASM434182v1_genomic.fna",2.716295828,"TypeIB","TypeIB"
"Cas5","GCF_002906215.1_ASM290621v1_genomic.fna","GCF_900155565.1_PRJEB18747_genomic.fna",2.626737036,"TypeIB","TypeIB"
"Cas5","GCF_900248165.1_Nitrosocaldus_cavascurensis_SCU2_chromosome_genomic.fna","GCF_900155565.1_PRJEB18747_genomic.fna",2.626737036,"TypeIB","TypeIB"
"Cas5","GCA_021513715.1_ASM2151371v1_genomic.fna","GCF_900155565.1_PRJEB18747_genomic.fna",2.873889134,"TypeIB","TypeIB"
"Cas5","GCF_000151205.2_ASM15120v2_genomic.fna","GCF_900155565.1_PRJEB18747_genomic.fna",2.968610432,"TypeIB","TypeIB"
"Cas5","GCF_012027555.1_ASM1202755v1_genomic.fna","GCF_900155565.1_PRJEB18747_genomic.fna",2.862312508,"TypeIB","TypeIB"
"Cas5","GCF_000725425.1_ASM72542v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.396806675,"TypeIB","TypeIB"
"Cas5","GCF_012027425.1_ASM1202742v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.356434204,"TypeIB","TypeIB"
"Cas5","GCA_000789255.1_ASM78925v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.387271492,"TypeIB","TypeIB"
"Cas5","GCF_000194625.1_ASM19462v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.34658129,"TypeIB","TypeIB"
"Cas5","GCF_001006045.1_ASM100604v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.42839776,"TypeIB","TypeIB"
"Cas5","GCF_904067545.1_T_caminus_IRI35c_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.437387635,"TypeIB","TypeIB"
"Cas5","GCF_012027515.1_ASM1202751v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.455131006,"TypeIB","TypeIB"
"Cas5","GCF_024707485.1_ASM2470748v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.463550933,"TypeIB","TypeIB"
"Cas5","GCF_012027635.1_ASM1202763v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.468855822,"TypeIB","TypeIB"
"Cas5","GCF_000585495.1_ASM58549v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.461117803,"TypeIB","TypeIB"
"Cas5","GCF_012027685.1_ASM1202768v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.477774155,"TypeIB","TypeIB"
"Cas5","GCF_000302455.1_ASM30245v1_genomic.fna","GCF_000020465.1_ASM2046v1_genomic.fna",0.990375236,"TypeIB","TypeIB"
"Cas5","GCF_017874455.1_ASM1787445v1_genomic.fna","GCF_000020465.1_ASM2046v1_genomic.fna",0.922779501,"TypeIB","TypeIB"
"Cas5","GCF_000214725.1_ASM21472v1_genomic.fna","GCF_000020465.1_ASM2046v1_genomic.fna",0.94491932,"TypeIB","TypeIB"
"Cas5","GCF_900095295.1_MCBB_genomic.fna","GCF_000020465.1_ASM2046v1_genomic.fna",0.955374183,"TypeIB","TypeIB"
"Cas5","GCA_003491285.1_ASM349128v1_genomic.fna","GCF_000020465.1_ASM2046v1_genomic.fna",0.878468714,"TypeIB","TypeIB"
"Cas5","GCF_017873625.1_ASM1787362v1_genomic.fna","GCF_000020465.1_ASM2046v1_genomic.fna",0.907270669,"TypeIB","TypeIB"
"Cas5","GCF_023227715.1_ASM2322771v1_genomic.fna","GCF_000020465.1_ASM2046v1_genomic.fna",0.809084411,"TypeIB","TypeIB"
"Cas5","GCF_000337675.1_ASM33767v1_genomic.fna","GCA_000367705.1_ASM36770v1_genomic.fna",2.801112922,"TypeIB","TypeIB"
"Cas5","GCF_000221185.1_ASM22118v1_genomic.fna","GCF_000024885.1_ASM2488v1_genomic.fna",4.003498028,"TypeIB","TypeIB"
"Cas5","GCF_002214505.1_ASM221450v1_genomic.fna","GCF_000024885.1_ASM2488v1_genomic.fna",3.931051458,"TypeIB","TypeIB"
"Cas5","GCF_000152265.2_ASM15226v2_genomic.fna","GCF_000024885.1_ASM2488v1_genomic.fna",2.562191575,"TypeIB","TypeIB"
"Cas5","GCA_003584625.1_ASM358462v1_genomic.fna","GCF_000024885.1_ASM2488v1_genomic.fna",1.79239855,"TypeIB","TypeIB"
"Cas5","GCF_009917665.1_ASM991766v1_genomic.fna","GCF_000024885.1_ASM2488v1_genomic.fna",1.937949659,"TypeIB","TypeIB"
"Cas5","GCA_002356395.1_ASM235639v1_genomic.fna","GCF_000024885.1_ASM2488v1_genomic.fna",1.947320561,"TypeIB","TypeIB"
"Cas5","GCF_000828575.1_ASM82857v1_genomic.fna","GCF_000024885.1_ASM2488v1_genomic.fna",1.945607976,"TypeIB","TypeIB"
"Cas5","GCF_002813675.1_ASM281367v1_genomic.fna","GCF_000024885.1_ASM2488v1_genomic.fna",1.868574907,"TypeIB","TypeIB"
"Cas5","GCA_900079125.1_MBBA_genomic.fna","GCF_002777255.1_ASM277725v1_genomic.fna",1.295143877,"TypeIB","TypeIB"
"Cas5","GCF_014876775.1_ASM1487677v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.328139244,"TypeIA","TypeIE"
"Cas5","GCF_902813195.1_Essen_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",3.924186363,"TypeIA","TypeIE"
"Cas5","GCF_000430485.1_ASM43048v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",3.987495569,"TypeIA","TypeIE"
"Cas5","GCF_020386975.1_ASM2038697v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",3.987495569,"TypeIA","TypeIE"
"Cas5","GCF_002214465.1_ASM221446v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",3.934843005,"TypeIA","TypeIE"
"Cas5","GCF_000195935.2_ASM19593v2_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.188755688,"TypeIA","TypeIE"
"Cas5","GCF_000223395.1_ASM22339v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.344753341,"TypeIA","TypeIE"
"Cas5","GCF_000231015.2_ASM23101v3_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",6.209600572,"TypeIA","TypeIE"
"Cas5","GCF_000591035.1_ASM59103v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",5.877849868,"TypeIA","TypeIE"
"Cas5","GCF_000213215.1_ASM21321v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.396936994,"TypeIA","TypeIE"
"Cas5","GCF_000245275.1_ASM24527v2_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.511153181,"TypeIA","TypeIE"
"Cas5","GCF_003201765.2_ASM320176v2_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.453801983,"TypeIA","TypeIE"
"Cas5","GCA_000016605.1_ASM1660v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.594228793,"TypeIA","TypeIE"
"Cas5","GCF_013343295.1_ASM1334329v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.627784727,"TypeIA","TypeIE"
"Cas5","GCA_004028775.1_ASM402877v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.525631054,"TypeIA","TypeIE"
"Cas5","GCA_003116855.1_ASM311685v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.579618816,"TypeIA","TypeIE"
"Cas5","GCF_025641885.1_ASM2564188v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.673015084,"TypeIA","TypeIE"
"Cas5","GCF_000243315.1_ASM24331v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.569125563,"TypeIA","TypeIE"
"Cas5","GCF_000011125.1_ASM1112v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",4.32844988,"TypeIA","TypeIE"
"Cas5","GCA_025061115.1_ASM2506111v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",3.961216066,"TypeIA","TypeIE"
"Cas5","GCA_007896465.1_ASM789646v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",5.22820623,"TypeIB","TypeIE"
"Cas5","GCA_000145985.1_ASM14598v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",3.643591007,"TypeIA","TypeIE"
"Cas5","GCF_008245085.1_ASM824508v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",3.642725873,"TypeIA","TypeIE"
"Cas5","GCF_000022365.1_ASM2236v1_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",3.798601672,"TypeIA","TypeIE"
"Cas5","GCF_900109425.1_IMG-taxon_2654588132_annotated_assembly_genomic.fna","GCF_003124125.1_ASM312412v1_genomic.fna",3.764360444,"TypeIA","TypeIE"
"Cas5","GCA_003568775.1_ASM356877v1_genomic.fna","GCA_002328585.1_ASM232858v1_genomic.fna",1.949019708,"TypeIB","TypeIB"
"Cas5","GCF_000275865.1_ASM27586v1_genomic.fna","GCA_002409625.1_ASM240962v1_genomic.fna",0.569687376,"TypeIC","TypeIC"
"Cas5","GCA_020696975.1_ASM2069697v1_genomic.fna","GCA_900232885.1_PRJEB22828_genomic.fna",0.611689854,"TypeIC","TypeIC"
"Cas5","GCF_000015765.1_ASM1576v1_genomic.fna","GCA_900232885.1_PRJEB22828_genomic.fna",0.726702493,"TypeIC","TypeIC"
"Cas5","GCA_944319735.1_BRZ_CQ_bin1_genomic.fna","GCF_900604345.1_PRJEB24952_genomic.fna",0.75236251,"TypeIC","TypeIC"
"Cas5","GCF_000308215.1_ASM30821v1_genomic.fna","GCA_004143605.1_ASM414360v1_genomic.fna",0.998675758,"TypeIC","TypeIC"
